"date","open","high","low","close","volume","adjusted_close","source_symbol"
"2024-08-02","450.8900146484375","453.57000732421875","444.4700012207031","448.75","66323200","444.0926818847656","QQQ"
"2024-08-05","424.7099914550781","442.2900085449219","423.45001220703125","435.3699951171875","87483500","430.8515319824219","QQQ"
"2024-08-06","437.2300109863281","447.07000732421875","434.55999755859375","439.5299987792969","63164400","434.9683532714844","QQQ"
"2024-08-07","446.489990234375","449.0","434.3699951171875","434.7699890136719","54929200","430.2576904296875","QQQ"
"2024-08-08","441.05999755859375","448.989990234375","437.1499938964844","448.07000732421875","47890100","443.419677734375","QQQ"
"2024-08-09","446.739990234375","452.05999755859375","445.6099853515625","450.4100036621094","33574000","445.73541259765625","QQQ"
"2024-08-12","451.3900146484375","454.3699951171875","448.54998779296875","451.3800048828125","27795000","446.6954040527344","QQQ"
"2024-08-13","455.82000732421875","462.8500061035156","455.67999267578125","462.5799865722656","40084500","457.7790832519531","QQQ"
"2024-08-14","463.510009765625","465.1099853515625","458.3999938964844","462.7300109863281","34733700","457.92755126953125","QQQ"
"2024-08-15","468.760009765625","474.82000732421875","468.3800048828125","474.4200134277344","38280600","469.4962463378906","QQQ"
"2024-08-16","472.6199951171875","476.4100036621094","471.6499938964844","475.0299987792969","38383600","470.09991455078125","QQQ"
"2024-08-19","475.1700134277344","481.30999755859375","473.3699951171875","481.2699890136719","23737700","476.2751159667969","QQQ"
"2024-08-20","480.3500061035156","482.94000244140625","478.54998779296875","480.260009765625","29209300","475.2756652832031","QQQ"
"2024-08-21","481.04998779296875","484.3699951171875","479.32000732421875","482.5","25658800","477.49237060546875","QQQ"
"2024-08-22","484.8399963378906","485.5400085449219","473.80999755859375","474.8500061035156","37739600","469.9217834472656","QQQ"
"2024-08-23","479.239990234375","482.739990234375","475.2799987792969","480.0","36061500","475.0182800292969","QQQ"
"2024-08-26","479.45001220703125","480.3800048828125","473.239990234375","475.3399963378906","27452600","470.4067077636719","QQQ"
"2024-08-27","473.69000244140625","477.8399963378906","471.7099914550781","476.760009765625","27510000","471.81195068359375","QQQ"
"2024-08-28","476.2900085449219","477.0199890136719","467.8900146484375","471.3500061035156","37372400","466.4580993652344","QQQ"
"2024-08-29","473.2799987792969","477.92999267578125","469.3699951171875","470.6600036621094","41081500","465.7752380371094","QQQ"
"2024-08-30","475.0400085449219","476.8999938964844","470.510009765625","476.2699890136719","33466500","471.3269958496094","QQQ"
"2024-09-03","473.20001220703125","473.3299865722656","459.4100036621094","461.80999755859375","44985200","457.01708984375","QQQ"
"2024-09-04","458.6700134277344","464.45001220703125","457.7300109863281","460.6099853515625","32505100","455.82952880859375","QQQ"
"2024-09-05","458.9700012207031","465.3599853515625","457.94000244140625","461.0400085449219","34452400","456.2550964355469","QQQ"
"2024-09-06","460.3299865722656","461.2200012207031","448.19000244140625","448.69000244140625","50624400","444.0332946777344","QQQ"
"2024-09-09","453.05999755859375","455.4599914550781","449.82000732421875","454.4599914550781","32981200","449.74334716796875","QQQ"
"2024-09-10","456.239990234375","459.1700134277344","452.2300109863281","458.6600036621094","29680300","453.8997802734375","QQQ"
"2024-09-11","459.9100036621094","469.3699951171875","451.2799987792969","468.6199951171875","57843000","463.7563781738281","QQQ"
"2024-09-12","468.6499938964844","474.0400085449219","466.8500061035156","473.2200012207031","40067800","468.3086853027344","QQQ"
"2024-09-13","472.4800109863281","476.5299987792969","472.25","475.3399963378906","29111800","470.4067077636719","QQQ"
"2024-09-16","473.19000244140625","473.8599853515625","469.8900146484375","473.239990234375","22585600","468.32843017578125","QQQ"
"2024-09-17","476.2900085449219","477.6000061035156","470.9700012207031","473.489990234375","30084400","468.57586669921875","QQQ"
"2024-09-18","474.70001220703125","478.8299865722656","470.8299865722656","471.44000244140625","39909200","466.54718017578125","QQQ"
"2024-09-19","482.6099853515625","486.2300109863281","480.489990234375","483.3599853515625","52782500","478.34344482421875","QQQ"
"2024-09-20","482.489990234375","483.69000244140625","478.29998779296875","482.44000244140625","34577700","477.4330139160156","QQQ"
"2024-09-23","482.95001220703125","484.1400146484375","481.6000061035156","483.0400085449219","24843000","478.69854736328125","QQQ"
"2024-09-24","484.4599914550781","486.3299865722656","480.1700134277344","485.3699951171875","25952600","481.007568359375","QQQ"
"2024-09-25","484.739990234375","487.7900085449219","484.55999755859375","485.82000732421875","26549900","481.4535217285156","QQQ"
"2024-09-26","493.3699951171875","493.70001220703125","485.79998779296875","489.4700012207031","32020200","485.0707092285156","QQQ"
"2024-09-27","490.5","490.6400146484375","485.55999755859375","486.75","22851100","482.3752136230469","QQQ"
"2024-09-30","485.7799987792969","488.4100036621094","482.9200134277344","488.07000732421875","30281100","483.68328857421875","QQQ"
"2024-10-01","487.70001220703125","488.0","477.3999938964844","481.2699890136719","42735400","476.94439697265625","QQQ"
"2024-10-02","480.3599853515625","483.8800048828125","477.7200012207031","481.95001220703125","23744000","477.61834716796875","QQQ"
"2024-10-03","479.739990234375","484.54998779296875","478.989990234375","481.5899963378906","25337200","477.26153564453125","QQQ"
"2024-10-04","487.45001220703125","487.8800048828125","482.3900146484375","487.32000732421875","30686600","482.9400634765625","QQQ"
"2024-10-07","485.3900146484375","486.57000732421875","480.8699951171875","482.1000061035156","24975100","477.7669677734375","QQQ"
"2024-10-08","484.6600036621094","489.989990234375","483.8500061035156","489.29998779296875","28272000","484.9022521972656","QQQ"
"2024-10-09","489.0","493.7300109863281","487.95001220703125","493.1499938964844","24995000","488.7176513671875","QQQ"
"2024-10-10","490.8500061035156","494.4700012207031","489.5299987792969","492.5899963378906","25750400","488.16265869140625","QQQ"
"2024-10-11","490.739990234375","494.3900146484375","490.1700134277344","493.3599853515625","20644500","488.92578125","QQQ"
"2024-10-14","495.7699890136719","498.8299865722656","495.260009765625","497.5","26060100","493.0285339355469","QQQ"
"2024-10-15","497.8299865722656","498.5","488.67999267578125","490.8500061035156","34784500","486.4383544921875","QQQ"
"2024-10-16","491.17999267578125","491.69000244140625","487.57000732421875","490.9100036621094","22996800","486.4977722167969","QQQ"
"2024-10-17","496.44000244140625","496.489990234375","491.19000244140625","491.25","27210700","486.834716796875","QQQ"
"2024-10-18","494.05999755859375","495.57000732421875","493.29998779296875","494.4700012207031","25335000","490.0257568359375","QQQ"
"2024-10-21","493.25","496.2300109863281","491.30999755859375","495.4200134277344","30336500","490.96722412109375","QQQ"
"2024-10-22","492.7300109863281","497.45001220703125","491.9700012207031","495.9599914550781","26685800","491.5024108886719","QQQ"
"2024-10-23","493.5899963378906","494.25","485.04998779296875","488.3599853515625","39346600","483.970703125","QQQ"
"2024-10-24","492.1099853515625","493.0","489.44000244140625","492.32000732421875","22024900","487.8951110839844","QQQ"
"2024-10-25","495.1400146484375","500.2799987792969","494.42999267578125","495.32000732421875","38762100","490.8681640625","QQQ"
"2024-10-28","498.4599914550781","498.5199890136719","495.1000061035156","495.3999938964844","20477800","490.9473876953125","QQQ"
"2024-10-29","495.7200012207031","501.3500061035156","493.8500061035156","500.1600036621094","28014100","495.6646423339844","QQQ"
"2024-10-30","499.3900146484375","500.3500061035156","495.8900146484375","496.3800048828125","29756000","491.9186706542969","QQQ"
"2024-10-31","492.3800048828125","492.42999267578125","483.75","483.8500061035156","41245200","479.5012512207031","QQQ"
"2024-11-01","485.5","490.75","485.20001220703125","487.42999267578125","33655800","483.049072265625","QQQ"
"2024-11-04","486.82000732421875","489.3800048828125","484.25","486.010009765625","23291600","481.6418151855469","QQQ"
"2024-11-05","487.6099853515625","492.8800048828125","487.5199890136719","492.2099914550781","24353600","487.7861022949219","QQQ"
"2024-11-06","500.55999755859375","506.4100036621094","499.6000061035156","505.5799865722656","43082200","501.0359191894531","QQQ"
"2024-11-07","508.3999938964844","514.3300170898438","508.3399963378906","513.5399780273438","32853100","508.92431640625","QQQ"
"2024-11-08","513.0399780273438","514.9199829101562","512.4099731445312","514.1400146484375","22924500","509.51904296875","QQQ"
"2024-11-11","515.3699951171875","515.5800170898438","510.9200134277344","513.8400268554688","24167500","509.2217102050781","QQQ"
"2024-11-12","513.77001953125","514.6599731445312","509.8299865722656","512.9099731445312","25835300","508.29998779296875","QQQ"
"2024-11-13","512.4000244140625","514.97998046875","509.95001220703125","512.25","24567400","507.6459655761719","QQQ"
"2024-11-14","511.9100036621094","512.7899780273438","507.7699890136719","508.69000244140625","28679500","504.1180419921875","QQQ"
"2024-11-15","502.94000244140625","503.3299865722656","494.489990234375","496.57000732421875","51461100","492.1069030761719","QQQ"
"2024-11-18","498.1300048828125","502.1400146484375","496.7300109863281","500.0199890136719","27080800","495.52587890625","QQQ"
"2024-11-19","497.4200134277344","503.95001220703125","497.0799865722656","503.4599914550781","24523000","498.9349670410156","QQQ"
"2024-11-20","503.1600036621094","503.4800109863281","496.55999755859375","503.1700134277344","29565500","498.6476135253906","QQQ"
"2024-11-21","506.239990234375","506.9599914550781","497.55999755859375","504.9800109863281","34526700","500.44134521484375","QQQ"
"2024-11-22","504.4200134277344","506.5299987792969","502.7799987792969","505.7900085449219","23826600","501.2440490722656","QQQ"
"2024-11-25","509.8999938964844","511.45001220703125","504.260009765625","506.5899963378906","26375200","502.036865234375","QQQ"
"2024-11-26","508.0799865722656","510.1400146484375","507.2300109863281","509.30999755859375","26557100","504.732421875","QQQ"
"2024-11-27","508.1700134277344","508.239990234375","501.92999267578125","505.29998779296875","24957400","500.75848388671875","QQQ"
"2024-11-29","505.92999267578125","510.3399963378906","505.30999755859375","509.739990234375","15334000","505.1585388183594","QQQ"
"2024-12-02","511.010009765625","516.260009765625","510.6199951171875","515.2899780273438","25147200","510.65869140625","QQQ"
"2024-12-03","513.9500122070312","517.1500244140625","513.3699951171875","516.8699951171875","18597900","512.2244262695312","QQQ"
"2024-12-04","520.3200073242188","523.52001953125","519.5999755859375","523.260009765625","26086200","518.5570068359375","QQQ"
"2024-12-05","523.3099975585938","524.0399780273438","521.4199829101562","521.8099975585938","18169600","517.1200561523438","QQQ"
"2024-12-06","522.47998046875","526.719970703125","522.3499755859375","526.47998046875","23762600","521.748046875","QQQ"
"2024-12-09","525.5499877929688","526.3499755859375","521.219970703125","522.3800048828125","20674400","517.6849975585938","QQQ"
"2024-12-10","523.6199951171875","525.3800048828125","519.1599731445312","520.5999755859375","24350000","515.9208984375","QQQ"
"2024-12-11","525.0","530.6099853515625","524.5900268554688","529.9199829101562","32168600","525.1571044921875","QQQ"
"2024-12-12","527.6799926757812","528.9600219726562","526.02001953125","526.5","23577500","521.7679443359375","QQQ"
"2024-12-13","530.4600219726562","533.1699829101562","527.2999877929688","530.530029296875","28780400","525.7617797851562","QQQ"
"2024-12-16","533.0800170898438","539.1500244140625","533.0","538.1699829101562","31979900","533.3329467773438","QQQ"
"2024-12-17","536.3599853515625","537.47998046875","534.1300048828125","535.7999877929688","28579100","530.9843139648438","QQQ"
"2024-12-18","535.1500244140625","536.8800048828125","515.010009765625","516.469970703125","54703200","511.8280944824219","QQQ"
"2024-12-19","521.1900024414062","521.760009765625","513.8300170898438","514.1699829101562","46441800","509.5487060546875","QQQ"
