"instrument","date","open","high","low","close","volume","source","complete"
"XAU_USD","2025-03-09","2912.41","2917.08","2909.93","2916.34","9735","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-10","2916.33","2918.385","2880.31","2884.79","393925","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-11","2884.865","2922.225","2880.25","2915.555","289691","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-12","2915.575","2940.69","2906.11","2938.195","339097","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-13","2938.15","2990.055","2932.98","2986.465","346378","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-14","2986.46","3005.04","2978.505","2984.91","355763","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-16","2988.225","2994.235","2986.29","2990.125","7991","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-17","2990.21","3002.89","2982.34","2999.81","265923","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-18","2999.805","3038.35","2999.46","3031.79","332171","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-19","3031.765","3051.97","3022.885","3050.14","298720","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-20","3050.155","3057.59","3025.73","3046.49","316163","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-21","3046.485","3047.55","2999.465","3023.985","305862","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-23","3023.165","3026.41","3022.43","3024.865","8105","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-24","3024.73","3033.34","3002.495","3010.045","328079","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-25","3010.21","3036.07","3007.54","3021.08","261183","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-26","3021.07","3032.165","3012.33","3021.725","261383","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-27","3021.715","3059.755","3021.655","3055.795","339068","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-28","3055.78","3086.965","3055.095","3085.345","348723","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-30","3093.01","3097.978","3088.01","3089.16","15015","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-31","3089.25","3128.135","3076.805","3120.535","384961","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-01","3120.54","3149.09","3100.87","3115.325","414529","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-02","3115.34","3167.835","3104.79","3162.725","418063","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-03","3162.73","3164.975","3054.19","3113.025","649031","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-04","3112.97","3136.775","3015.65","3037.885","648272","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-06","3030.77","3035.635","2977.285","2999.815","42558","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-07","2999.745","3057.305","2956.565","2981.335","780779","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-08","2981.295","3022.76","2969.97","2978.56","557849","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-09","2978.575","3099.77","2972.415","3086.8","829915","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-10","3086.795","3191.495","3078.55","3189.11","629090","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-11","3189.105","3245.485","3185.005","3237.93","674559","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-13","3222.955","3224.68","3213.355","3223.935","25285","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-14","3223.855","3245.845","3193.63","3212.675","478896","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-15","3212.66","3251.94","3210.065","3251.895","309067","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-16","3251.915","3357.775","3251.705","3350.155","509122","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-17","3350.27","3356.5","3283.955","3327.375","497169","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-20","3332.26","3353.22","3331.405","3348.255","25776","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-21","3348.345","3444.68","3347.595","3434.575","496083","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-22","3434.535","3500.2","3315.34","3336.775","767454","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-23","3336.8","3386.77","3260.19","3316.475","737717","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-24","3316.48","3370.475","3306.755","3348.9","574401","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-25","3348.92","3363.215","3265.135","3319.345","566019","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-27","3326.365","3330.605","3298.64","3302.785","37903","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-28","3302.8","3353.2","3268.11","3337.68","528385","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-29","3337.665","3340.135","3299.675","3317.185","448315","oanda_v20_mid_utc","true"
"XAU_USD","2025-04-30","3317.18","3328.155","3266.91","3272.935","562507","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-01","3273.03","3276.555","3201.955","3237.44","516226","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-02","3237.44","3269.3","3222.755","3240.95","506242","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-04","3238.295","3252.43","3237.79","3248.135","19763","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-05","3248.155","3337.67","3241.195","3334.145","422392","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-06","3334.13","3435.055","3322.755","3400.87","593848","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-07","3400.855","3401.73","3360.2","3376.475","539942","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-08","3376.52","3414.79","3288.805","3316.405","586989","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-09","3316.47","3347.625","3274.81","3325.39","463624","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-11","3325.39","3325.39","3265.89","3287.775","43387","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-12","3287.765","3290.105","3207.79","3236.875","685894","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-13","3236.86","3265.785","3215.855","3254.46","465928","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-14","3254.44","3254.75","3168.065","3186.165","572601","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-15","3186.155","3252.255","3120.765","3237.28","543534","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-16","3237.255","3244.675","3154.3","3204.45","495368","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-18","3215.99","3245.345","3212.075","3235.025","34232","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-19","3235.025","3249.85","3206.725","3222.665","469094","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-20","3222.745","3304.115","3204.67","3290.635","478451","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-21","3290.63","3324.935","3285.34","3320.12","529888","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-22","3320.12","3345.47","3279.235","3300.21","592703","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-23","3300.22","3366.015","3287.075","3358.125","564881","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-25","3351.4","3352.5","3341.31","3342.73","21782","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-26","3342.725","3356.995","3323.5","3346.2","266568","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-27","3346.205","3350.095","3285.25","3309.56","447431","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-28","3309.53","3325.695","3250.145","3259.975","436891","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-29","3259.93","3331.47","3245.56","3315.575","497894","oanda_v20_mid_utc","true"
"XAU_USD","2025-05-30","3315.565","3322.925","3271.46","3289.7","426205","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-01","3303.415","3316.745","3299.955","3310.22","16214","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-02","3310.215","3392.305","3301.415","3387.55","462977","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-03","3387.495","3388.8","3333.17","3360.06","423405","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-04","3360.065","3384.76","3343.815","3378.2","421856","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-05","3378.21","3403.625","3339.35","3361.95","573427","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-06","3361.905","3375.705","3307.195","3309.98","510931","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-08","3317.785","3321.27","3309.22","3318.15","14587","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-09","3318.15","3338.295","3293.5","3326.865","397466","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-10","3326.875","3349.28","3302.015","3328.005","458326","oanda_v20_mid_utc","true"
"XAU_USD","2025-06-11","3328.01","3373.645","3319.38","3365.535","460670","oanda_v20_mid_utc","true"
