"instrument","date","open","high","low","close","volume","source","complete"
"BTCUSDT","2024-07-05","57050.02","57546","53485.93","56628.79","81348.24756","binance_spot_klines","true"
"BTCUSDT","2024-07-06","56628.79","58475","56018","58230.13","21651.31558","binance_spot_klines","true"
"BTCUSDT","2024-07-07","58230.13","58449.46","55724.37","55857.81","19118.93918","binance_spot_klines","true"
"BTCUSDT","2024-07-08","55857.81","58236.73","54260.16","56714.62","48090.2049","binance_spot_klines","true"
"BTCUSDT","2024-07-09","56714.61","58296","56289.45","58050","27732.20788","binance_spot_klines","true"
"BTCUSDT","2024-07-10","58050","59470","57157.79","57725.85","24951.73799","binance_spot_klines","true"
"BTCUSDT","2024-07-11","57725.85","59650","57050","57339.89","29761.05735","binance_spot_klines","true"
"BTCUSDT","2024-07-12","57339.89","58526.68","56542.47","57889.1","23652.4569","binance_spot_klines","true"
"BTCUSDT","2024-07-13","57889.09","59850","57756.63","59204.02","15357.74519","binance_spot_klines","true"
"BTCUSDT","2024-07-14","59204.01","61420.69","59194.01","60797.91","21178.33907","binance_spot_klines","true"
"BTCUSDT","2024-07-15","60797.91","64900","60632.3","64724.14","38690.9782","binance_spot_klines","true"
"BTCUSDT","2024-07-16","64724.06","65388.97","62373.24","65043.99","42530.52915","binance_spot_klines","true"
"BTCUSDT","2024-07-17","65044","66128.63","63854","64087.99","29567.52954","binance_spot_klines","true"
"BTCUSDT","2024-07-18","64087.99","65133.3","63238.48","63987.92","22568.7225","binance_spot_klines","true"
"BTCUSDT","2024-07-19","63987.92","67386","63300.67","66660","35634.72739","binance_spot_klines","true"
"BTCUSDT","2024-07-20","66660.01","67598","66222.46","67139.96","14386.92434","binance_spot_klines","true"
"BTCUSDT","2024-07-21","67139.97","68366.66","65777","68165.34","21819.11191","binance_spot_klines","true"
"BTCUSDT","2024-07-22","68165.35","68474.55","66559.97","67532.01","21451.04303","binance_spot_klines","true"
"BTCUSDT","2024-07-23","67532","67750.98","65441.08","65936.01","31406.15316","binance_spot_klines","true"
"BTCUSDT","2024-07-24","65936","67102.01","65111","65376","23082.56277","binance_spot_klines","true"
"BTCUSDT","2024-07-25","65376.01","66175.49","63456.7","65799.95","35126.42934","binance_spot_klines","true"
"BTCUSDT","2024-07-26","65799.95","68200","65722.63","67907.99","24244.36023","binance_spot_klines","true"
"BTCUSDT","2024-07-27","67908","69399.99","66650","67896.5","31710.21921","binance_spot_klines","true"
"BTCUSDT","2024-07-28","67896.49","68318.43","67066.66","68249.88","10868.69394","binance_spot_klines","true"
"BTCUSDT","2024-07-29","68249.88","70079.99","66428","66784.69","36467.29633","binance_spot_klines","true"
"BTCUSDT","2024-07-30","66784.68","67000","65302.67","66188","23132.25441","binance_spot_klines","true"
"BTCUSDT","2024-07-31","66188","66849.24","64530","64628","22625.43905","binance_spot_klines","true"
"BTCUSDT","2024-08-01","64628.01","65659.78","62302","65354.02","35542.26854","binance_spot_klines","true"
"BTCUSDT","2024-08-02","65354.02","65596.14","61230.01","61498.33","38820.42937","binance_spot_klines","true"
"BTCUSDT","2024-08-03","61498.34","62198.22","59850","60697.99","28034.71567","binance_spot_klines","true"
"BTCUSDT","2024-08-04","60697.99","61117.63","57122.77","58161","31616.52003","binance_spot_klines","true"
"BTCUSDT","2024-08-05","58161","58305.59","49000","54018.81","162065.59186","binance_spot_klines","true"
"BTCUSDT","2024-08-06","54018.82","57040.99","53950","56022.01","55884.77676","binance_spot_klines","true"
"BTCUSDT","2024-08-07","56022","57736.05","54558.62","55134.16","44269.37684","binance_spot_klines","true"
"BTCUSDT","2024-08-08","55133.76","62745.14","54730","61685.99","48349.52949","binance_spot_klines","true"
"BTCUSDT","2024-08-09","61686","61744.37","59535","60837.99","30972.48017","binance_spot_klines","true"
"BTCUSDT","2024-08-10","60837.99","61470.58","60242","60923.51","9995.20621","binance_spot_klines","true"
"BTCUSDT","2024-08-11","60923.51","61858","58286.73","58712.59","19189.84512","binance_spot_klines","true"
"BTCUSDT","2024-08-12","58712.59","60711.09","57642.21","59346.64","37009.91743","binance_spot_klines","true"
"BTCUSDT","2024-08-13","59346.64","61578.1","58392.88","60587.15","27858.95851","binance_spot_klines","true"
"BTCUSDT","2024-08-14","60587.16","61800","58433.18","58683.39","28422.76326","binance_spot_klines","true"
"BTCUSDT","2024-08-15","58683.39","59849.38","56078.54","57541.06","37686.17622","binance_spot_klines","true"
"BTCUSDT","2024-08-16","57541.05","59817.76","57098.62","58874.6","27610.84344","binance_spot_klines","true"
"BTCUSDT","2024-08-17","58874.59","59700","58785.05","59491.99","7721.72931","binance_spot_klines","true"
"BTCUSDT","2024-08-18","59491.99","60284.99","58408.92","58427.35","13634.85717","binance_spot_klines","true"
"BTCUSDT","2024-08-19","58427.35","59617.63","57787.3","59438.5","22809.31251","binance_spot_klines","true"
"BTCUSDT","2024-08-20","59438.5","61400","58548.23","59013.8","31477.44548","binance_spot_klines","true"
"BTCUSDT","2024-08-21","59013.8","61820.93","58783.47","61156.03","27983.6422","binance_spot_klines","true"
"BTCUSDT","2024-08-22","61156.03","61400","59724.87","60375.84","21241.20588","binance_spot_klines","true"
"BTCUSDT","2024-08-23","60375.83","64955","60342.14","64037.24","38118.07089","binance_spot_klines","true"
"BTCUSDT","2024-08-24","64037.24","64494.5","63531","64157.01","15857.15616","binance_spot_klines","true"
"BTCUSDT","2024-08-25","64157.02","65000","63773.27","64220","12305.47977","binance_spot_klines","true"
"BTCUSDT","2024-08-26","64219.99","64481","62800","62834","19470.05276","binance_spot_klines","true"
"BTCUSDT","2024-08-27","62834","63212","58034.01","59415","35135.94178","binance_spot_klines","true"
"BTCUSDT","2024-08-28","59415","60234.98","57860","59034.9","36868.54275","binance_spot_klines","true"
"BTCUSDT","2024-08-29","59034.9","61166.99","58713.09","59359.01","27020.90743","binance_spot_klines","true"
